timestamp,model,test_description,image_path,prompt,output,expected_result,check
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", ACME LLC,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", Dear Taxpayer:,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer"," Dear [Name], I have 90% confidence in the answer.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", ACME LLC,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence: 99%

**Reasoning:**

The document explicitly labels ""Employer Identification Number:"" followed by a number in the format of **21-7893456**. This directly matches the described EIN format (two digits, a dash, and seven digits). The document also references assigning an EIN in multiple places.",['yes'],True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence: 99%

**Reasoning:**

The document explicitly labels ""Employer Identification Number:"" followed by a number in the format of **21-7893456**. This directly matches the described EIN format (two digits, a dash, and seven digits). The document also references assigning an EIN in multiple places.",['yes'],True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence: 99%

**Reasoning:**

The document explicitly labels ""Employer Identification Number:"" followed by a number in the format of **21-7893456**. This directly matches the described EIN format (two digits, a dash, and seven digits). The document also references assigning an EIN in multiple places.",['yes'],True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence: 99%

**Reasoning:**

The document explicitly labels ""Employer Identification Number:"" followed by a number in the format of **21-7893456**. This directly matches the described EIN format (two digits, a dash, and seven digits). The document also references assigning an EIN in multiple places.",['yes'],True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","Based on the document, the addressee is **ACME LLC, specifically Theresa Lopez-Fitzgerald MBR at 23 Kenton Street, Cincinnati, OH 45201**.

**Confidence Level: 99%**

Here's why:

*   **""ACME LLC""** is clearly stated at the top of the document.
*   The name **""Theresa Lopez-Fitzgerald MBR""** is listed directly below ACME LLC, along with an address.
*   The document explicitly states it's for assistance regarding their Employer Identification Number (EIN).
*   The address is also associated with the name.

Therefore, it's highly confident that this notice is addressed to ACME LLC and Theresa Lopez-Fitzgerald MBR.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","Based on the document, the addressee is **ACME LLC, specifically Theresa Lopez-Fitzgerald MBR at 23 Kenton Street, Cincinnati, OH 45201**.

**Confidence Level: 99%**

Here's why:

*   **""ACME LLC""** is clearly stated at the top of the document.
*   The name **""Theresa Lopez-Fitzgerald MBR""** is listed directly below ACME LLC, along with an address.
*   The document explicitly states it's for assistance regarding their Employer Identification Number (EIN).
*   The address is also associated with the name.

Therefore, it's highly confident that this notice is addressed to ACME LLC and Theresa Lopez-Fitzgerald MBR.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,EIN Addressee,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","Based on the document, the addressee is **ACME LLC, specifically Theresa Lopez-Fitzgerald MBR at 23 Kenton Street, Cincinnati, OH 45201**.

**Confidence Level: 99%**

Here's why:

*   **""ACME LLC""** is clearly stated at the top of the document.
*   The name **""Theresa Lopez-Fitzgerald MBR""** is listed directly below ACME LLC, along with an address.
*   The document explicitly states it's for assistance regarding their Employer Identification Number (EIN).
*   The address is also associated with the name.

Therefore, it's highly confident that this notice is addressed to ACME LLC and Theresa Lopez-Fitzgerald MBR.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:39:18,mlx-community/gemma-3-27b-it-qat-4bit,EIN Addressee,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","Based on the document, the addressee is **ACME LLC, specifically Theresa Lopez-Fitzgerald MBR at 23 Kenton Street, Cincinnati, OH 45201**.

**Confidence Level: 99%**

Here's why:

*   **""ACME LLC""** is clearly stated at the top of the document.
*   The name **""Theresa Lopez-Fitzgerald MBR""** is listed directly below ACME LLC, along with an address.
*   The document explicitly states it's for assistance regarding their Employer Identification Number (EIN).
*   The address is also associated with the name.

Therefore, it's highly confident that this notice is addressed to ACME LLC and Theresa Lopez-Fitzgerald MBR.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T16:17:57,mlx-community/Qwen2.5-VL-3B-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes. 95% confidence.,['yes'],True
2025-08-06T16:17:57,mlx-community/Qwen2.5-VL-3B-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes. 100% confidence.,['yes'],True
2025-08-06T16:20:41,mlx-community/Qwen2.5-VL-3B-Instruct-8bit,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes. 100% confidence.,['yes'],True
2025-08-06T16:20:41,mlx-community/Qwen2.5-VL-3B-Instruct-8bit,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes. 100% confidence.,['yes'],True
2025-08-06T16:25:56,mlx-community/Qwen2.5-VL-3B-Instruct-8bit,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes. 100% confidence.,['yes'],True
2025-08-06T16:25:56,mlx-community/Qwen2.5-VL-3B-Instruct-8bit,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes. 100% confidence.,['yes'],True
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", Yes.,['yes'],True
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 21-7893456,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 33-0643958,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 9900000000,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 12-3456789,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", ACME LLC,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", Dear Taxpayer:,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer"," Dear [Name], I have 90% confidence in the answer.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T16:28:40,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", ACME LLC,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T16:32:03,mlx-community/Qwen2.5-VL-3B-Instruct-4bit,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes. The confidence is 100%.,['yes'],True
2025-08-06T16:32:03,mlx-community/Qwen2.5-VL-3B-Instruct-4bit,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes. The confidence in the answer is 100%.,['yes'],True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence Level: 100%

**Reason:** The image clearly shows ""Employer Identification Number (EIN)"" and ""Number of this notice: 21-7893456"" which is the format of an EIN.",['yes'],True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence Level: 100%

**Reason:** The image clearly shows ""Employer Identification Number (EIN)"" and ""Number of this notice: 21-7893456"" which is the format of an EIN.",['yes'],True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence Level: 100%

**Reason:** The image clearly shows ""Employer Identification Number (EIN)"" and ""Number of this notice: 21-7893456"" which is the format of an EIN.",['yes'],True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence Level: 100%

**Reason:** The image clearly shows ""Employer Identification Number (EIN)"" and ""Number of this notice: 21-7893456"" which is the format of an EIN.",['yes'],True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456 

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456 

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456 

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456 

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","The document is addressed to:

**THeresa Lopez-Fitzgerald MBR**

**Confidence Level: 100%**

The document clearly states ""For assistance you may call us at:1-800-289-4933"" and includes her address: 23 Kenton Street, Cincinnati, OH 45201.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","The document is addressed to:

**THeresa Lopez-Fitzgerald MBR**

**Confidence Level: 100%**

The document clearly states ""For assistance you may call us at:1-800-289-4933"" and includes her address: 23 Kenton Street, Cincinnati, OH 45201.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,EIN Addressee,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","The document is addressed to:

**THeresa Lopez-Fitzgerald MBR**

**Confidence Level: 100%**

The document clearly states ""For assistance you may call us at:1-800-289-4933"" and includes her address: 23 Kenton Street, Cincinnati, OH 45201.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T17:14:34,EZCon/gemma-3-4b-it-4bit-mlx,EIN Addressee,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","The document is addressed to:

**THeresa Lopez-Fitzgerald MBR**

**Confidence Level: 100%**

The document clearly states ""For assistance you may call us at:1-800-289-4933"" and includes her address: 23 Kenton Street, Cincinnati, OH 45201.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No,['yes'],False
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 21-7893456,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 33-0643958,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 0000000000,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 12-3456789,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer"," ACME LLC, 23 Kenton Street, Cincinnati, OH 45201","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T17:19:42,EZCon/SmolVLM2-2.2B-Instruct-mlx,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer"," Pacific Aquascape California Inc, 18685 Main St Ste 101, 101 # 602, Huntington Beach, CA 92648-1719 265","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
